Date,Max Temperature (°C),Min Temperature (°C),Mean Temperature (°C),Avg Relative Humidity (%),Avg Cloud Cover (%),Total Precipitation (mm),Max Wind Speed (m/s),Avg Wind Direction (°),Weather Code
1997-05-08,-5.1,-9.4,-7.075,75.125,72.375,0.9,9.7,287.8333333333333,3
1997-05-09,-1.4,-9.6,-5.195833333333334,86.66666666666667,75.75,9.1,9.2,253.91666666666666,2
1997-05-10,2.0,-7.7,-2.6125000000000003,78.0,75.33333333333333,0.0,7.7,201.58333333333334,3
1997-05-11,1.4,-3.3,-1.0916666666666666,91.70833333333333,99.625,1.0,8.3,128.33333333333334,3
1997-05-12,3.3,-2.8,0.020833333333333353,90.625,98.16666666666667,3.0,7.0,129.125,3
1997-05-13,4.3,-2.5,0.8375,90.16666666666667,99.5,5.4,8.9,128.91666666666666,51
1997-05-14,6.3,-2.0,2.345833333333333,87.95833333333333,97.04166666666667,0.0,8.2,113.79166666666667,3
1997-05-15,6.1,-1.7,2.9333333333333336,87.5,71.95833333333333,1.7,8.5,112.45833333333333,2
1997-05-16,5.5,-2.0,2.095833333333333,89.41666666666667,80.625,0.0,8.1,116.16666666666667,3
1997-05-17,6.2,-3.1,1.9458333333333335,87.16666666666667,91.95833333333333,1.5,6.8,121.33333333333333,3
1997-05-18,4.3,-1.5,1.7125000000000001,88.45833333333333,66.08333333333333,2.3,5.9,180.5,2
1997-05-19,6.9,-3.9,1.9041666666666668,76.41666666666667,65.125,0.0,6.8,159.91666666666666,3
1997-05-20,4.9,-2.5,0.9250000000000002,87.54166666666667,82.54166666666667,3.0,6.8,216.91666666666666,3
1997-05-21,3.0,-5.2,-0.9166666666666666,82.41666666666667,75.0,0.30000000000000004,8.3,293.25,3
1997-05-22,2.9,-2.7,-0.11666666666666671,83.04166666666667,51.791666666666664,0.7000000000000001,7.6,279.0,1
1997-05-23,5.9,-5.6,0.7250000000000001,79.45833333333333,76.91666666666667,0.0,6.3,188.45833333333334,3
1997-05-24,6.3,-2.5,2.191666666666667,86.625,84.375,0.7000000000000001,5.6,281.9583333333333,3
1997-05-25,7.4,-2.1,2.7458333333333336,86.0,99.0,2.3,4.3,201.54166666666666,3
1997-05-26,8.5,0.4,4.383333333333334,80.79166666666667,57.5,0.0,8.0,297.0,3
1997-05-27,8.6,-3.2,4.104166666666667,79.54166666666667,36.208333333333336,0.0,8.9,302.3333333333333,0
1997-05-28,9.2,-0.1,4.483333333333333,81.75,51.291666666666664,0.0,7.2,258.625,0
1997-05-29,7.5,0.2,4.466666666666667,87.91666666666667,66.125,0.0,7.4,236.04166666666666,3
1997-05-30,11.0,-0.7,5.566666666666666,73.66666666666667,70.875,0.0,5.4,268.0833333333333,3
1997-05-31,7.9,2.0,4.508333333333334,84.54166666666667,89.25,3.5,6.0,160.20833333333334,3
1997-06-01,1.5,-3.2,-0.5958333333333333,94.16666666666667,99.95833333333333,17.9,11.0,115.08333333333333,73
1997-06-02,5.1,-3.6,0.9624999999999999,84.66666666666667,76.5,1.0999999999999999,6.8,180.70833333333334,3
1997-06-03,4.9,-0.7,2.0749999999999997,89.625,85.29166666666667,0.5,7.1,307.0,3
1997-06-04,9.6,-2.9,3.75,75.25,94.45833333333333,0.3,6.8,143.70833333333334,3
1997-06-05,2.7,1.4,2.0208333333333335,96.29166666666667,100.0,19.1,10.2,113.33333333333333,51
1997-06-06,10.3,-0.7,5.1875,81.08333333333333,72.29166666666667,0.1,5.5,225.91666666666666,3
1997-06-07,13.5,-0.8,7.1125,75.95833333333333,87.08333333333333,0.0,5.1,164.25,3
1997-06-08,8.5,1.9,5.991666666666667,80.875,51.458333333333336,1.6,9.0,259.8333333333333,1
1997-06-09,12.4,0.3,7.2749999999999995,72.54166666666667,67.375,0.0,6.5,241.33333333333334,3
1997-06-10,14.7,3.2,9.262500000000001,72.45833333333333,90.875,0.4,7.0,135.25,3
1997-06-11,13.1,5.6,9.029166666666667,84.41666666666667,78.79166666666667,3.3000000000000003,7.4,167.70833333333334,3
1997-06-12,12.2,4.0,8.191666666666666,79.5,88.29166666666667,0.30000000000000004,6.6,257.0416666666667,3
1997-06-13,9.3,3.9,6.670833333333333,79.29166666666667,92.54166666666667,2.2,11.8,279.75,3
1997-06-14,7.2,3.4,5.7,85.25,65.29166666666667,6.4,9.7,292.5,2
1997-06-15,13.0,2.3,7.683333333333334,66.79166666666667,42.916666666666664,0.0,6.5,285.2083333333333,0
1997-06-16,10.8,2.7,6.820833333333333,78.25,73.75,4.1,5.4,245.08333333333334,3
1997-06-17,8.7,2.2,5.220833333333333,77.20833333333333,57.666666666666664,1.7000000000000002,11.9,279.2916666666667,2
1997-06-18,9.6,1.0,5.5,71.04166666666667,51.625,0.0,8.3,284.0833333333333,0
1997-06-19,6.3,0.6,4.145833333333333,91.83333333333333,88.29166666666667,8.3,10.0,228.83333333333334,53
1997-06-20,9.0,-0.3,3.8375,75.0,73.16666666666667,2.0,8.6,290.0833333333333,71
1997-06-21,10.5,2.1,6.195833333333333,79.875,83.95833333333333,4.1,9.4,202.375,51
1997-06-22,5.5,-0.7,2.158333333333333,87.625,83.16666666666667,23.5,10.0,291.0,2
1997-06-23,4.2,-3.0,0.5041666666666667,79.0,71.54166666666667,0.6000000000000001,9.5,302.0,71
